;label;text
3201;NOTISSUE;['dozen', 'contact', 'imagine', 'fun', 'send', 'on']
3202;NOTISSUE;['razor', 'owner', 'you', 'thi']
3203;NOTISSUE;['needle', 'sai', 'wast', 'money']
3204;NOTISSUE;['wast', 'money', 'time']
3205;NOTISSUE;['sound', 'quality', 'great']
3206;NOTISSUE;['impress', 'go', 'origin', 'battery', 'extend', 'battery']
3207;NOTISSUE;['super', 'mere', 'ft', 'start', 'notice', 'excess', 'static', 'garb', 'sound', 'headset']
3208;NOTISSUE;['good', 'quality']
3209;NOTISSUE;['design', 'odd', 'ear', 'clip', 'not', 'comfort', 'all']
3210;NOTISSUE;['highly', 'recommend', 'blue', 'tooth', 'phone']
3211;NOTISSUE;['advise', 'not', 'fool']
3212;NOTISSUE;['far', 'good']
3213;NOTISSUE;['work', 'great']
3214;NOTISSUE;['click', 'place', 'wai', 'make', 'wonder', 'long', 'meehan']
3215;NOTISSUE;['went', 'motorola', 'west', 'follow', 'direct', 'not', 'pair', 'again']
3216;NOTISSUE;['bought', 'u', 'kind', 'fire', 'absolute', 'love', 'it']
3217;NOTISSUE;['commerce', 'mislead']
3218;NOTISSUE;['run', 'new', 'battery', 'bar', 'dai', 'charge']
3219;NOTISSUE;['bought', 'mother', 'problem', 'battery']
3220;NOTISSUE;['great', 'pocket', 'pc', 'phone', 'combine']
3221;NOTISSUE;['own', 'phone', 'month', 'best', 'mobil', 'phone', 'had']
3222;NOTISSUE;['nothing', 'instruct', 'provide', 'help', 'me']
3223;NOTISSUE;['people', 'couldnt', 'hear', 'talk', 'pull', 'earphone', 'talk', 'phone']
3224;NOTISSUE;['foothold', 'charge']
3225;NOTISSUE;['simply', 'little', 'phone', 'u', 'breakage', 'accept']
3226;NOTISSUE;['product', 'ideal', 'people', 'like', 'ear', 'kensit']
3227;NOTISSUE;['onus', 'move', 'car', 'freeway', 'speed']
3228;NOTISSUE;['year', 'left', 'contract', 'hate', 'phone']
3229;NOTISSUE;['car', 'charger', 'ac', 'charger', 'include', 'sure', 'run', 'juice', 'high', 'recommend']
3230;NOTISSUE;['need', 'min', 'phone', 'book', 'time', 'turn', 'phone', 'battery', 'life', 'short']
3231;NOTISSUE;['kept', 'well']
3232;NOTISSUE;['poor', 'talk', 'time', 'perform']
3233;NOTISSUE;['case', 'great', 'work', 'fine']
3234;NOTISSUE;['worthless', 'product']
3235;NOTISSUE;['great', 'camera', 'that', 'mp', 'pic', 'nice', 'clear', 'great', 'picture', 'quality']
3236;NOTISSUE;['not', 'impress', 'product']
3237;NOTISSUE;['nice', 'headset', 'price', 'right']
3238;NOTISSUE;['hear', 'garbage', 'audio']
3239;NOTISSUE;['excel', 'bluetooth', 'headset']
3240;NOTISSUE;['feature', 'want']
3241;NOTISSUE;['right', 'mind', 'gonna', 'bui', 'battery']
3242;NOTISSUE;['argue', 'version', 'drop', 'call', 'return', 'phone', 'dai']
3243;NOTISSUE;['case', 'made']
3244;NOTISSUE;['disappoint', 'battery']
3245;NOTISSUE;['not', 'loud', 'nocturne', 'like', 'should']
3246;NOTISSUE;['good', 'protect', 'not', 'phone', 'bulk']
3247;NOTISSUE;['usable', 'keyboard', 'actual', 'turn', 'pda', 'real', 'world', 'u', 'machin', 'instead', 'neat', 'gadget']
3248;NOTISSUE;['phone', 'pretty', 'sturdy', 'large', 'problem', 'it']
3249;NOTISSUE;['love', 'thing']
3250;NOTISSUE;['fine', 'reason', 'price', 'i', 'e']
3251;NOTISSUE;['disappoint']
3252;NOTISSUE;['drop', 'phone', 'stream', 'submerge', 'second', 'work', 'great']
3253;NOTISSUE;['happy', 'no', 'complaint', 'sound', 'quality', 'end']
3254;NOTISSUE;['button', 'bad']
3255;NOTISSUE;['essential', 'forget', 'microsoft', 'tech', 'support']
3256;NOTISSUE;['recommend', 'face', 'look', 'nice', 'leg', 'cool']
3257;NOTISSUE;['headphone', 'great', 'find', 'think', 'best', 'purchas', 'year', 'serious']
3258;NOTISSUE;['bui', 'differ', 'phone', 'not', 'thi']
3259;NOTISSUE;['hold', 'phone', 'particular', 'angle', 'parti', 'hear', 'clearly']
3260;NOTISSUE;['big', 'drawback', 'mp', 'player', 'button', 'phone', 'cover', 'let', 'paul', 'skip', 'song', 'lock', 'second']
3261;NOTISSUE;['week', 'later', 'active', 'it', 'suddenly', 'di']
3262;NOTISSUE;['feel', 'comfort', 'headset', 'wear', 'glass', 'get', 'wai', 'sometime']
3263;NOTISSUE;['great', 'pod', 'too']
3264;NOTISSUE;['device', 'great', 'situate']
3265;NOTISSUE;['mic', 'network']
3266;NOTISSUE;['bmw', 'seri', 'fairly', 'quiet', 'trouble', 'hear', 'person', 'sai']
3267;NOTISSUE;['great', 'choice']
3268;NOTISSUE;['nice', 'dock', 'station', 'home', 'work']
3269;NOTISSUE;['beauty', 'phone']
3270;NOTISSUE;['love', 'product']
3271;NOTISSUE;['not', 'bui', 'd', 'wrongly', 'advertise', 'd']
3272;NOTISSUE;['great', 'little', 'item']
3273;NOTISSUE;['love', 'phone']
3274;NOTISSUE;['love', 'phone', 'hand', 'lot', 'feature']
3275;NOTISSUE;['purchas', 'dai', 'no', 'longer', 'work']
3276;NOTISSUE;['wear', 'everyday', 'hold', 'well']
3277;NOTISSUE;['not', 'good', 'bargain']
3278;NOTISSUE;['package', 'arrive', 'time', 'work', 'intend']
3279;NOTISSUE;['battery', 'run', 'quickly']
3280;NOTISSUE;['item', 'work', 'great', 'broke', 'month', 'u']
3281;NOTISSUE;['headset', 'east', 'u', 'love', 'them']
3282;NOTISSUE;['phone', 'work', 'great']
3283;NOTISSUE;['construct', 'headset', 'poor']
3284;NOTISSUE;['product', 'excel', 'work', 'better', 'version', 'boi', 'cheaper']
3285;NOTISSUE;['phone', 'load', 'super']
3286;NOTISSUE;['product', 'cost', 'doe', 'expect', 'work', 'far', 'better', 'greater', 'ea', 'thing', 'doe']
3287;NOTISSUE;['sturdy']
3288;NOTISSUE;['work', 'great']
3289;NOTISSUE;['ear', 'bud', 'play', 'music', 'ear']
3290;NOTISSUE;['dont', 'wast', 'money']
3291;NOTISSUE;['order', 'again']
3292;NOTISSUE;['plan', 'u', 'car', 'forget', 'it']
3293;NOTISSUE;['found', 'product', 'masai', 'big']
3294;NOTISSUE;['best', 'found', 'far', 'tri', 'bluetooth', 'best', 'quality', 'for', 'listen', 'ea', 'u']
3295;NOTISSUE;['disappoint', 'denis']
3296;NOTISSUE;['inter', 'seamlessly', 'motorola', 'razor', 'phone']
3297;NOTISSUE;['buyer', 'bear', 'flush', 'money', 'right', 'toilet']
3298;NOTISSUE;['deficit', 'bargain']
3299;NOTISSUE;['price', 'good', 'free', 'ship', 'good', 'purchas']
3300;NOTISSUE;['receive', 'supposedly', 'new', 'motorola', 'appear', 'not', 'match', 'phone', 'charger']
3301;NOTISSUE;['pro', 'good', 'camera', 'nice', 'picture', 'cool', 'style', 'like', 'black', 'white', 'more']
3302;NOTISSUE;['huge', 'design', 'flaw', 'unless', 'not', 'correctly', 'nothing', 'case']
3303;NOTISSUE;['love', 'headset', 'cabra', 'bluetooth', 'headset', 'great', 'recent', 'good', 'ear', 'piece', 'comfort', 'fit']
3304;NOTISSUE;['purchase', 'car', 'charger', 'not', 'work']
3305;NOTISSUE;['sound', 'quality', 'end', 'excel', 'u', 'headset', 'wife', 'ask', 'wife', 'u', 'headset']
3306;NOTISSUE;['phone', 'slim', 'light', 'display', 'beauty']
3307;NOTISSUE;['camera', 'rate', 'impress', 'megapixel', 'render', 'image', 'fall', 'expect', 'rel', 'high', 'resolute']
3308;NOTISSUE;['great', 'product', 'fast', 'ship']
3309;NOTISSUE;['absolute', 'great']
3310;NOTISSUE;['keyboard', 'nice', 'compromise', 'qwerty', 'basic', 'cell', 'phone', 'number', 'keypad']
3311;NOTISSUE;['got', 'phone', 'end', 'complete', 'unhappy', 'it']
3312;NOTISSUE;['comfort', 'ear']
3313;NOTISSUE;['winner', 'u']
3314;NOTISSUE;['setup', 'nathan', 'simpler']
3315;NOTISSUE;['tri', 'differ', 'earpiece', 'cell', 'phone', 'cabra', 'found', 'fit', 'ear', 'comfort']
3316;NOTISSUE;['not', 'strong', 'signal']
3317;NOTISSUE;['am', 'plea', 'purchas']
3318;NOTISSUE;['bad', 'quality']
3319;NOTISSUE;['get', 'job', 'done']
3320;NOTISSUE;['great', 'audio']
3321;NOTISSUE;['basic', 'service', 'bad']
3322;NOTISSUE;['not', 'work', 'cell', 'phone', 'plug', 'set', 'charger']
3323;NOTISSUE;['bluetooth', 'week', 'like', 'it']
3324;NOTISSUE;['bt', 'headset', 'disappoint']
3325;NOTISSUE;['small', 'steven', 'realize', 'get', 'it']
3326;NOTISSUE;['accompany', 'software', 'brilliant']
3327;NOTISSUE;['headset', 'work', 'great', 'package', 'nice', 'avoid', 'damage']
3328;NOTISSUE;['definitely', 'recommend']
3329;NOTISSUE;['buyer', 'be', 'care']
3330;NOTISSUE;['major', 'logitech', 'earned', 'headset', 'fail']
3331;NOTISSUE;['good', 'stuff', 'price']
3332;NOTISSUE;['headset', 'work', 'peach', 'keen']
3333;NOTISSUE;['hous', 'get', 'drop', 'coverage', 'upstairs', 'no', 'coverage', 'basement']
3334;NOTISSUE;['voice', 'recognise', 'trend']
3335;NOTISSUE;['wast']
3336;NOTISSUE;['differ', 'minute', 'call', 'experience', 'drop', 'area', 'bar']
3337;NOTISSUE;['not', 'happy', 'item']
3338;NOTISSUE;['phone', 'take', 'fore', 'charge', 'like', 'hour', 'later']
3339;NOTISSUE;['got', 'phone', 'recommend', 'rel', 'glad', 'did']
3340;NOTISSUE;['wast', 'time']
3341;NOTISSUE;['recent', 'poor']
3342;NOTISSUE;['item', 'state', 'include', 'rescript', 'not', 'include']
3343;NOTISSUE;['month', 'screen', 'went', 'black', 'sudden']
3344;NOTISSUE;['hope', 'more']
3345;NOTISSUE;['audio', 'quality', 'poor', 'poor']
3346;NOTISSUE;['absolute', 'no', 'problem', 'headset', 'link', 'blackberry', 'curve']
3347;NOTISSUE;['know', 'sound', 'funny', 'like', 'sketch', 'technology', 'network', 'well', 'well', 'work', 'great']
3348;NOTISSUE;['bought', 'wire', 'headphone', 'sound', 'better', 'these']
3349;NOTISSUE;['phone', 'fast', 'send', 'kind', 'message', 'web', 'brow', 'significantly', 'faster', 'previous', 'phone', 'u']
3350;NOTISSUE;['nice', 'quality', 'build', 'unlike', 'cheap', 's', 'there']
3351;NOTISSUE;['item', 'fantasy', 'work', 'perfectly']
3352;NOTISSUE;['love', 'color']
3353;NOTISSUE;['wi', 'superb']
3354;NOTISSUE;['whine', 'internet', 'got', 'the', 'u', 'thing', 'like', 'it']
3355;NOTISSUE;['great', 'charger']
3356;NOTISSUE;['essential', 'common', 'tool', 'not', 'common']
3357;NOTISSUE;['work', 'like', 'charm', 'work', 'got', 'phone']
3358;NOTISSUE;['maintain', 'monkey', 'normal', 'headphone', 'obvious', 'lothar', 'dna', 'copy', 'design', 'human']
3359;NOTISSUE;['great', 'value']
3360;NOTISSUE;['network', 'all', 'bought', 'lc', 'not', 'work']
3361;NOTISSUE;['look', 'sharp', 'screen', 'nice', 'clear', 'great', 'graphic']
3362;NOTISSUE;['noblest', 'long']
3363;NOTISSUE;['thing', 'hate', 'mode', 'set', 'button', 'side']
3364;NOTISSUE;['excel', 'service']
3365;NOTISSUE;['thank', 'wast', 'money']
3366;NOTISSUE;['be', 'the', 'audio', 'quality', 'poor']
3367;NOTISSUE;['go', 'charger', 'tip', 'great']
3368;NOTISSUE;['file', 'browser', 'offer', 'option', 'need', 'handsome', 'great']
3369;NOTISSUE;['superb', 'phone', 'great', 'network']
3370;NOTISSUE;['connect', 'wife', 'bluetooth', 'motorola', 'h', 'phone', 'work', 'like', 'charm', 'phone', 'pocket', 'case']
3371;NOTISSUE;['latest', 'o', 'v', 'g', 'like', 'slow', 'crawl', 'lock', 'while']
3372;NOTISSUE;['record', 'phone', 'storage', 'device']
3373;NOTISSUE;['bluetooth', 'headset', 'time', 'not', 'comfort', 'wai', 'fit', 'ear']
3374;NOTISSUE;['bland', 'not', 'like', 'place', 'number', 'reason', 'notwant', 'wast', 'time', 'bad', 'review', 'leave', 'that']
3375;NOTISSUE;['phenomenon', 'food', 'service', 'ambiance']
3376;NOTISSUE;['non-return']
3377;NOTISSUE;['deficit', 'worth', 'venture', 'strip', 'pork', 'bell', 'return', 'time', 'vega']
3378;NOTISSUE;['place', 'wai', 'over', 'mediocre', 'food']
3379;NOTISSUE;['penn', 'vodka', 'excel']
3380;NOTISSUE;['good', 'select', 'food', 'include', 'massive', 'meatloaf', 'sandwich', 'crisp', 'chicken', 'wrap', 'relish', 'tuna', 'melt', 'taste', 'burger']
3381;NOTISSUE;['manage', 'rude']
3382;NOTISSUE;['delict', 'nec', 'babel', 'good', 'select', 'cream', 'cheese', 'real', 'lot', 'caper', 'even']
3383;NOTISSUE;['great', 'subway', 'fact', 'good', 'come', 'subway', 'not', 'meet', 'expect']
3384;NOTISSUE;['serious', 'solid', 'breakfast', 'here']
3385;NOTISSUE;['best', 'bar', 'food', 'vega']
3386;NOTISSUE;['extreme', 'rude', 'really', 'restart', 'love', 'dine', 'weekend', 'vega']
3387;NOTISSUE;['drink', 'great', 'menu', 'suggest']
3388;NOTISSUE;['not', 'it']
3389;NOTISSUE;['waiter', 'nothelp', 'friendly', 'rare', 'check', 'u']
3390;NOTISSUE;['husband', 'at', 'lunch', 'disappoint', 'food', 'service']
3391;NOTISSUE;['red', 'curry', 'bamboo', 'shoot', 'otteri', 'taste', 'me']
3392;NOTISSUE;['nice', 'blanket', 'moz', 'feel', 'like', 'cover', 'sub-par', 'food']
3393;NOTISSUE;['bathroom', 'clean', 'place', 'decor']
3394;NOTISSUE;['menu', 'chang', 'food', 'quality', 'go', 'service', 'extreme', 'slow']
3395;NOTISSUE;['service', 'little', 'slow', 'consider', 'serv', 'people', 'server', 'food', 'come', 'slow', 'pace']
3396;NOTISSUE;['thumb']
3397;NOTISSUE;['watch', 'waiter', 'pai', 'lot', 'attend', 'table', 'ignore', 'u']
3398;NOTISSUE;['franc', 'came', 'middle', 'dai', 'greet', 'seat', 'right', 'away']
3399;NOTISSUE;['great', 'restart', 'mandalay', 'bad']
3400;NOTISSUE;['wait', 'minute', 'vain']
3401;NOTISSUE;['crossing', 'came', 'salad', 'stale']
3402;NOTISSUE;['highlight', 'great', 'quality', 'nigeria', 'here']
3403;NOTISSUE;['staff', 'friendly', 'joint', 'clean']
3404;NOTISSUE;['differ', 'cut', 'piece', 'dai', 'wonder', 'tender', 's', 'flavor']
3405;NOTISSUE;['order', 'voodoo', 'pasta', 'time', 'excel', 'pasta', 'go', 'gluten', 'free', 'year', 'ago']
3406;NOTISSUE;['place', 'good']
3407;NOTISSUE;['unfortun', 'hit', 'baker', 'left', 'dai', 'order', 'stale']
3408;NOTISSUE;['came', 'today', 'relic', 'not', 'impress']
3409;NOTISSUE;['seat', 'impede']
3410;NOTISSUE;['menu', 'diver', 'reason', 'price']
3411;NOTISSUE;['avoid', 'cost']
3412;NOTISSUE;['restart', 'wait']
3413;NOTISSUE;['delict']
3414;NOTISSUE;['place', 'hand', 'down', 'best', 'place', 'eat', 'phoenix', 'metro', 'area']
3415;NOTISSUE;['no-go', 'look', 'good', 'food']
3416;NOTISSUE;['treat', 'bad']
3417;NOTISSUE;['bacon', 'hella', 'salt']
3418;NOTISSUE;['order', 'spinach', 'avocado', 'salad', 'ingrid', 'sad', 'dress', 'later', 'zero', 'last']
3419;NOTISSUE;['vega', 'fine', 'dine', 'be', 'right', 'menu', 'hand', 'lady', 'no', 'price', 'list']
3420;NOTISSUE;['waitress', 'friendly']
3421;NOTISSUE;['lord', 'khan', 'so', 'dish', 'not', 'miss', 'curry', 'lover']
3422;NOTISSUE;['menu', 'terrify', 'thrill', 'amaze', 'accommod', 'vegetarian', 'daughter']
3423;NOTISSUE;['caught', 'night', 'judge', 'review', 'not', 'inspire', 'back']
3424;NOTISSUE;['service', 'leave', 'lot', 'desire']
3425;NOTISSUE;['atmosphere', 'modern', 'hip', 'maintain', 'touch', 'coli']
3426;NOTISSUE;['not', 'weekly', 'haunt', 'deficit', 'place', 'come', 'while']
3427;NOTISSUE;['later', 'sat', 'minute', 'no', 'ask', 'order']
3428;NOTISSUE;['burger', 'absolute', 'no', 'flavor', 'meat', 'total', 'bland', 'burger', 'overcook', 'no', 'charcoal', 'flavor']
3429;NOTISSUE;['decide', 'not', 'send', 'waitress', 'look', 'like', 'very', 'have', 'heart', 'attack']
3430;NOTISSUE;['dress', 'treat', 'rude']
3431;NOTISSUE;['probably', 'dirt']
3432;NOTISSUE;['love', 'place', 'hit', 'spot', 'want', 'health', 'not', 'lack', 'quantity', 'flavor']
3433;NOTISSUE;['order', 'lemon', 'raspberry', 'ic', 'cocktail', 'inched']
3434;NOTISSUE;['food', 'suck', 'expect', 'suck', 'imagine']
3435;NOTISSUE;['interest', 'decor']
3436;NOTISSUE;['like', 'crepe', 'station']
3437;NOTISSUE;['serv', 'hot', 'bread', 'butter', 'home', 'potato', 'chip', 'bacon', 'bit', 'top', 'very', 'origin', 'good']
3438;NOTISSUE;['watch', 'prepare', 'delict', 'food']
3439;NOTISSUE;['egg', 'roll', 'fantasy']
3440;NOTISSUE;['order', 'arrive', 'gyro', 'miss']
3441;NOTISSUE;['salad', 'wing', 'ic', 'cream', 'dessert', 'left', 'feel', 'satisfy']
3442;NOTISSUE;['not', 'sure', 'joe', 'vote', 'best', 'hot', 'dog', 'valley', 'reader', 'phoenix', 'magazine']
3443;NOTISSUE;['best', 'place', 'taste', 'bowl', 'pho']
3444;NOTISSUE;['insult', 'felt', 'disrespect']
3445;NOTISSUE;['friendly', 'staff']
3446;NOTISSUE;['worth', 'drive']
3447;NOTISSUE;['heard', 'good', 'thing', 'place', 'exceed', 'hope', 'dream', 'of']
3448;NOTISSUE;['food', 'great', 'service']
3449;NOTISSUE;['warm', 'beer', 'nothelp']
3450;NOTISSUE;['great', 'brunch', 'spot']
3451;NOTISSUE;['service', 'friendly', 'invite']
3452;NOTISSUE;['good', 'lunch', 'spot']
3453;NOTISSUE;['live', 'and', 'last', 'time', 'step', 'foot', 'place']
3454;NOTISSUE;['live', 'and', 'last', 'time', 'step', 'foot', 'place']
3455;NOTISSUE;['worst', 'expert', 'ever']
3456;NOTISSUE;['night', 'place']
3457;NOTISSUE;['side', 'relish', 'mix', 'mushroom', 'yukon', 'gold', 'pure', 'white', 'corn', 'beaten']
3458;NOTISSUE;['bug', 'show', 'given', 'sure', 'wall', 'bug', 'climb', 'kitchen']
3459;NOTISSUE;['minute', 'wait', 'salad', 'realize', 'bottom', 'time', 'soon']
3460;NOTISSUE;['friend', 'love', 'salmon', 'tartar']
3461;NOTISSUE;['wo', 'no-go', 'back']
3462;NOTISSUE;['extreme', 'taste']
3463;NOTISSUE;['waitress', 'good', 'though']
3464;NOTISSUE;['soggy', 'not', 'good']
3465;NOTISSUE;['jamaican', 'monitor', 'delict']
3466;NOTISSUE;['small', 'not', 'worth', 'price']
3467;NOTISSUE;['food', 'rich', 'order', 'accordingly']
3468;NOTISSUE;['service', 'bit', 'lack']
3469;NOTISSUE;['lobster', 'bisque', 'mussel', 'sprout', 'risotto', 'file', 'need', 'salt', 'pepper', 'and', 'cours', 'table']
3470;NOTISSUE;['hopefully', 'bode', 'go', 'busi', 'cook', 'come', 'in']
3471;NOTISSUE;['cold', 'not', 'flavor', 'bad']
3472;NOTISSUE;['love', 'bacon', 'wrap', 'date']
3473;NOTISSUE;['unbelief', 'bargain']
3474;NOTISSUE;['folk', 'otto', 'feel', 'welcome', 'special']
3475;NOTISSUE;['main', 'uninspired']
3476;NOTISSUE;['place', 'pho', 'amaze']
3477;NOTISSUE;['wonder', 'expert', 'place', 'must', 'stop', 'town', 'again']
3478;NOTISSUE;['food', 'noted', 'you', 'enjoy', 'deal', 'world', 'worst', 'annoy', 'drunk', 'people']
3479;NOTISSUE;['fun', 'chef']
3480;NOTISSUE;['order', 'double', 'cheeseburger', 'got', 'single', 'patti', 'fall', 'apart', 'picture', 'unload', 'yeah', 'suck']
3481;NOTISSUE;['great', 'place', 'couple', 'drink', 'watch', 'sport', 'event', 'wall', 'cover', 'tv', 'is']
3482;NOTISSUE;['possible', 'zero', 'star', 'it']
3483;NOTISSUE;['rescript', 'said', 'yum', 'yum', 'sauce', 'said', 'eel', 'sauce', 'said', 'spice', 'mayo', 'well', 'roll', 'sauce', 'them']
3484;NOTISSUE;['hardest', 'denis', 'honestly', 'm', 'dish', 'last', 'suppose', 'last', 'amaze']
3485;NOTISSUE;['not', 'roll', 'ey', 'stay', 'not', 'sure', 'try', 'again']
3486;NOTISSUE;['attend', 'provide', 'excel', 'custom', 'service']
3487;NOTISSUE;['horrible', 'natwest', 'time', 'money']
3488;NOTISSUE;['dish', 'flavour']
3489;NOTISSUE;['time', 'restart', 'no', 'excuse']
3490;NOTISSUE;['it', 'notbusi', 'either', 'also', 'build', 'free', 'cold']
3491;NOTISSUE;['like', 'review', 'said', 'you', 'nogai', 'eat', 'place', 'again']
3492;NOTISSUE;['drink', 'took', 'close', 'minute', 'come', 'point']
3493;NOTISSUE;['serious', 'flavor', 'delight', 'folk']
3494;NOTISSUE;['better', 'aye', 'sushi', 'place', 'went', 'vega']
3495;NOTISSUE;['light', 'dark', 'set', 'mood']
3496;NOTISSUE;['base', 'sub', 'par', 'service', 'receive', 'no', 'effort', 'gratitude', 'busi', 'wo', 'not', 'go', 'back']
3497;NOTISSUE;['owner', 'great', 'people']
3498;NOTISSUE;['privilege', 'work', 'eat', 'there']
3499;NOTISSUE;['greek', 'dress', 'cream', 'flavor']
3500;NOTISSUE;['overall', 'nothing', 'parent', 'place', 'similar', 'complaint', 'silent', 'felt', 'too']
3501;NOTISSUE;['pizza', 'good', 'peanut', 'sauce', 'taste']
3502;NOTISSUE;['table', 'service', 'pretty', 'fast']
3503;NOTISSUE;['fantasy', 'service', 'here']
3504;NOTISSUE;['given', 'godfather', 'zero', 'star', 'possible']
3505;NOTISSUE;['know', 'here']
3506;NOTISSUE;['tough', 'short', 'flavor']
3507;NOTISSUE;['hope', 'place', 'stick', 'around']
3508;NOTISSUE;['bar', 'vega', 'not', 'real', 'charge', 'tap', 'water']
3509;NOTISSUE;['restart', 'atmosphere', 'exquisite']
3510;NOTISSUE;['good', 'service', 'clean', 'inexpert', 'boot']
3511;NOTISSUE;['seafood', 'fresh', 'gene', 'portion']
3512;NOTISSUE;['plus', 'buck']
3513;NOTISSUE;['service', 'not', 'par', 'either']
3514;NOTISSUE;['far', 'visit', 'twice', 'food', 'absolute', 'delict', 'time']
3515;NOTISSUE;['good', 'year', 'ago']
3516;NOTISSUE;['self', 'proclaim', 'coffee', 'cafe', 'wildly', 'disappoint']
3517;NOTISSUE;['vegetarian', 'platter', 'world']
3518;NOTISSUE;['cant', 'wrong', 'food', 'here']
3519;NOTISSUE;['norbert', 'that']
3520;NOTISSUE;['stop', 'place', 'madison', 'roman', 'friendly', 'kind', 'staff']
3521;NOTISSUE;['chef', 'friendly', 'good', 'job']
3522;NOTISSUE;['better', 'not', 'medic', 'bob', 'tea', 'spot', 'jenni', 'pho']
3523;NOTISSUE;['like', 'patio', 'service', 'outstayed']
3524;NOTISSUE;['goat', 'taco', 'notskimp', 'meat', 'wow', 'flavor']
3525;NOTISSUE;['think', 'not']
3526;NOTISSUE;['mac', 'salad', 'pretty', 'bland', 'not', 'get', 'again']
3527;NOTISSUE;['went', 'bach', 'burger', 'friend', 'recommend', 'not', 'disappoint']
3528;NOTISSUE;['service', 'stink', 'here']
3529;NOTISSUE;['wait', 'wait']
3530;NOTISSUE;['place', 'not', 'quality', 'sushi', 'not', 'quality', 'restart']
3531;NOTISSUE;['deficit', 'recommend', 'wing', 'pizza']
3532;NOTISSUE;['great', 'pizza', 'salad']
3533;NOTISSUE;['thing', 'went', 'wrong', 'burn', 'nagasaki']
3534;NOTISSUE;['wait', 'hour', 'breakfast', 'time', 'better', 'home']
3535;NOTISSUE;['place', 'amaze']
3536;NOTISSUE;['hate', 'disagree', 'fellow', 'helper', 'husband', 'disappoint', 'place']
3537;NOTISSUE;['wait', 'hour', 'got', 'pizza', 'came', 'later', 'did']
3538;NOTISSUE;['notknow', 'slow']
3539;NOTISSUE;['staff', 'great', 'food', 'relish', 'inched', 'beer', 'select']
3540;NOTISSUE;['live', 'neighborhood', 'disappoint', 'wo', 'not', 'here', 'convent', 'local']
3541;NOTISSUE;['notknow', 'pull', 'pork', 'soon', 'delict']
3542;NOTISSUE;['inched', 'fresh', 'fish', 'prepare', 'care']
3543;NOTISSUE;['gave', 'star', 'rate', 'know', 'time', 'eat', 'bach', 'burger', 'write', 'review']
3544;NOTISSUE;['love', 'fact', 'menu', 'worth', 'it']
3545;NOTISSUE;['dine', 'place']
3546;NOTISSUE;['food', 'excel', 'service', 'good']
3547;NOTISSUE;['good', 'beer', 'drink', 'select', 'good', 'food', 'select']
3548;NOTISSUE;['stay', 'away', 'shrimp', 'stir', 'fri', 'noodle']
3549;NOTISSUE;['potato', 'chip', 'order', 'sad', 'probably', 'count', 'chip', 'box', 'probably']
3550;NOTISSUE;['food', 'bore']
3551;NOTISSUE;['good', 'service', 'check']
3552;NOTISSUE;['greedy', 'corpus', 'dime', 'me']
3553;NOTISSUE;['never', 'back']
3554;NOTISSUE;['like', 'back', 'note', 'pas', 'atrocity', 'service', 'return']
3555;NOTISSUE;['summer', 'dine', 'charm', 'outdoor', 'patio', 'delight']
3556;NOTISSUE;['not', 'expect', 'good']
3557;NOTISSUE;['fantasy', 'food']
3558;NOTISSUE;['order', 'toast', 'english', 'muffin', 'came', 'toast']
3559;NOTISSUE;['food', 'good']
3560;NOTISSUE;['go', 'back']
3561;NOTISSUE;['great', 'food', 'price', 'high', 'quality', 'hous', 'made']
3562;NOTISSUE;['bu', 'boi', 'hand', 'rude']
3563;NOTISSUE;['point', 'friend', 'basic', 'figure', 'place', 'joke', 'nothing', 'make', 'publicly', 'loudly', 'known']
3564;NOTISSUE;['good', 'bbc', 'lighter', 'fare', 'reason', 'price', 'tell', 'public', 'old', 'wai']
3565;NOTISSUE;['consider', 'left', 'happy', 'no-go', 'wrong']
3566;NOTISSUE;['bread', 'in', 'hous']
3567;NOTISSUE;['downside', 'service']
3568;NOTISSUE;['also', 'fri', 'doubt', 'worst', 'fri', 'had']
3569;NOTISSUE;['service', 'except', 'food', 'good', 'review']
3570;NOTISSUE;['couple', 'month', 'later', 'return', 'amaze', 'meal']
3571;NOTISSUE;['favorite', 'place', 'town', 'shawarrrrrrma']
3572;NOTISSUE;['black', 'ei', 'pea', 'sweet', 'potato', 'unreal']
3573;NOTISSUE;['wo', 'not', 'disappoint']
3574;NOTISSUE;['serv', 'vinaigrette', 'better', 'overall', 'dish', 'good']
3575;NOTISSUE;['far', 'place', 'seen', 'restart', 'serv', 'egg', 'breakfast', 'expect']
3576;NOTISSUE;['mom', 'got', 'home', 'impede', 'got', 'sick', 'bite', 'salad']
3577;NOTISSUE;['server', 'not', 'pleasant', 'deal', 'notalwai', 'honor', 'pizza', 'hut', 'coupon']
3578;NOTISSUE;['truly', 'unbelief', 'good', 'glad', 'went', 'back']
3579;NOTISSUE;['fantasy', 'service', 'plea', 'atmosphere']
3580;NOTISSUE;['gross']
3581;NOTISSUE;['love', 'place']
3582;NOTISSUE;['great', 'service', 'food']
3583;NOTISSUE;['bathroom', 'local', 'dirty', 'seat', 'cover', 'not', 'replenish', 'plain', 'yuck']
3584;NOTISSUE;['burger', 'got', 'gold', 'standard', 'burger', 'kind', 'disappoint']
3585;NOTISSUE;['omg', 'food', 'delicious']
3586;NOTISSUE;['athens', 'place']
