id,text,label
2039,freez frequently4,ISSUE
2040,kind embarrass us look embarrass child like compani is,ISSUE
2041,simpl lightweight great fit,NOTISSUE
2042,all expect better consum experi motorola,ISSUE
2043,horribl tick sound background call experienc befor,ISSUE
2044,certainli comfort function decent,NOTISSUE
2045,usual notlik headband lightweight notmess hair,NOTISSUE
2046,bit disappoint,ISSUE
2047,phone year now tell you not great,NOTISSUE
2048,order soni ericsson w810i think work that it,NOTISSUE
2049,batteri complet useless me,NOTISSUE
2050,big wast time,ISSUE
2051,notwast on,NOTISSUE
2052,great sound servic,NOTISSUE
2053,favorit purchas ever,NOTISSUE
2054,best bluetooth market,NOTISSUE
2055,authent leather nice shine comfort recommend case,NOTISSUE
2056,excit headset thought cute,NOTISSUE
2057,not mistak me,NOTISSUE
2058,big disappoint calendar sync,ISSUE
2059,phone unus not new,ISSUE
2060,worst custom servic ever,ISSUE
2061,addit ear gel provid instruct whatsoev,ISSUE
2062,defeat purpos bluetooth headset,ISSUE
2063,worth penni,NOTISSUE
2064,excel wallet type phone case,NOTISSUE
2065,nice headphon price work great,NOTISSUE
2066,internet excrutiatingli slow,ISSUE
2067,comfort wear well probabl import aspect case,NOTISSUE
2068,fit like glove strong secur durabl,NOTISSUE
2069,gosh best phone had,NOTISSUE
2070,attract appear good qualiti,NOTISSUE
2071,love featur form factor,NOTISSUE
2072,product strong rubber petroleum smell unbear caus return,ISSUE
2073,poor qualiti servic,ISSUE
2074,cabl look thin flimsi scari,ISSUE
2075,great earpiec,NOTISSUE
2076,excel hand free tool,NOTISSUE
2077,great home stereo,NOTISSUE
2078,good product incred valu,NOTISSUE
2079,month work flawlessli far,NOTISSUE
2080,absolutel junk,ISSUE
2081,notwork either,ISSUE
2082,batteri life real good,NOTISSUE
2083,return hour later,ISSUE
2084,great item,NOTISSUE
2085,notwast monei,NOTISSUE
2086,love headset,NOTISSUE
2087,not drain player potenti fry it,ISSUE
2088,work perfectli,NOTISSUE
2089,unreli give up,ISSUE
2090,gave star sound qualiti,NOTISSUE
2091,avoid can,NOTISSUE
2092,revers plug work great,NOTISSUE
2093,wast littl monei earpiec,ISSUE
2094,good phone,NOTISSUE
2095,best rotat featur help,NOTISSUE
2096,comfort famili,NOTISSUE
2097,good product good seller,NOTISSUE
2098,love bluetooth,NOTISSUE
2099,all notwear well,ISSUE
2100,impress headset plantron,NOTISSUE
2101,got small ador,NOTISSUE
2102,notrecommend bui product,ISSUE
2103,piec junk,ISSUE
2104,poorli contstruct hing,ISSUE
2105,item great instal it let charg overnit work good problem,NOTISSUE
2106,notbui it,ISSUE
2107,excel phone,NOTISSUE
2108,not purchas phone,ISSUE
2109,voic recognit handset excel,NOTISSUE
2110,hand best phone had,NOTISSUE
2111,work great cat attack phone scratch protect strip instead destroi screen,NOTISSUE
2112,work price right,NOTISSUE
2113,custom servic terribl,NOTISSUE
2114,batteri life not long motorola razor v3i,ISSUE
2115,send back,ISSUE
2116,know wise decis,NOTISSUE
2117,shouldv invent sooner,NOTISSUE
2118,good price,NOTISSUE
2119,work try the devic certainli engin clever wai construct feel good,NOTISSUE
2120,receiv quickli work great,NOTISSUE
2121,work great,NOTISSUE
2122,peopl complain found headset microphon weak,ISSUE
2123,5 year old nokia 2160 tracfon hold charg lot better thi,ISSUE
2124,not care consum bit,ISSUE
2125,good batteri got fast,NOTISSUE
2126,instruct manual lack,ISSUE
2127,slim fit alarm clock dock station remov case,NOTISSUE
2128,phone hold charg like new,NOTISSUE
2129,batteri unreli servic us antena,NOTISSUE
2130,uncomfort sound qualiti poor compar phone razr previou wire headset that plug lg,ISSUE
2131,gotten lot compliment it,NOTISSUE
2132,definit state not allow cell phone usag drive,NOTISSUE
2133,want monei back,ISSUE
2134,love devic,NOTISSUE
2135,happi price,NOTISSUE
2136,order product unhappi immedi,ISSUE
2137,ngage lack earbud,ISSUE
2138,abl voic dial car problem,NOTISSUE
2139,2 3 bar cell phone home cant not hear anyth,ISSUE
2140,good item low price,NOTISSUE
2141,howev the riington not best game,ISSUE
2142,plug not work well,ISSUE
2143,amazon suck,NOTISSUE
2144,rip off charg ship,ISSUE
2145,comfort,NOTISSUE
2146,batteri work replac origin came phone year ago,NOTISSUE
2147,recept excel,NOTISSUE
2148,fit comfort ear sound clear loud charg last coupl dai,NOTISSUE
2149,clear qualiti sound nothav mess sound ipod sound button headset,NOTISSUE
2150,long last batteri you nothav recharg frequentyli flip phone,NOTISSUE
2151,obvious problem adhes,ISSUE
2152,disappoint,ISSUE
2153,inexpens piec expect better qualiti,NOTISSUE
2154,practic useless not add kind boost recept bought it,ISSUE
2155,excel sound qualiti,NOTISSUE
2156,not happi,ISSUE
2157,piec junk broke phone dai,ISSUE
2158,new batteri work great phone,NOTISSUE
2159,worst custom servic,ISSUE
2160,drop phone time sai concret phone great knock wood,NOTISSUE
2161,recept terribl static,ISSUE
2162,good audio qualiti,NOTISSUE
2163,littl devic transform organiz capabl life lot easier,NOTISSUE
2164,sit vehicl cradl belt headset lost signal,ISSUE
2165,jerk phone,NOTISSUE
2166,work like charm work advertis,NOTISSUE
2167,comfort nice rang good batteri life,NOTISSUE
2168,network coverag lo angel horribl,ISSUE
2169,excel starter wireless headset,NOTISSUE
2170,loudspeak option great bumper light appeal,NOTISSUE
2171,thing think improv sound leak headset,NOTISSUE
2172,recept suck bar ever,ISSUE
2173,phone get extrem hot,ISSUE
2174,microphon work well accord peopl call applifi everyth,ISSUE
2175,nice design qualiti,NOTISSUE
2176,also phone drop case not go save it special drop face down,ISSUE
2177,light easi us clear recept transmiss,NOTISSUE
2178,bad fit wai big,ISSUE
2179,definit not good s11,NOTISSUE
2180,awesom devic,NOTISSUE
2181,wast monei,ISSUE
2182,10 15 minut restart comput,ISSUE
2183,figur window support issu malwar induc,ISSUE
2184,not nearli satisfi wortk,ISSUE
2185,search replac,ISSUE
2186,issu,ISSUE
2187,ad plaster site,ISSUE
2188,notwant spend time compani product,ISSUE
2189,busi,ISSUE
2190,disappoint overal perform,ISSUE
2191,issu corrupt nav file,ISSUE
2192,network connect issu instal,ISSUE
2193,lot incompat issu,ISSUE
2194,game experi better,ISSUE
2195,appar need lot work,ISSUE
2196,nice try,NOTISSUE
2197,pretti true,NOTISSUE
2198,incompat issu,ISSUE
2199,nothelp,ISSUE
2200,probabl go return comput,ISSUE
2201,save monei,ISSUE
2202,excit receiv,NOTISSUE
2203,disappoint,ISSUE
2204,found problem scan,ISSUE
2205,save great deal grief avoid product,ISSUE
2206,regret amazon not allow product 0 star,ISSUE
2207,amazon terrif,ISSUE
2208,wai overrid,ISSUE
2209,try phone custom servic joke,ISSUE
2210,thoroughli disappoint,ISSUE
2211,deal bad custom servic,ISSUE
2212,compani bad support,ISSUE
2213,synmatec product year fairli pleas,NOTISSUE
2214,aspect custom servic disappoint,ISSUE
2215,ask said no wai,ISSUE
2216,renew subscript,NOTISSUE
2217,anti viru 2000 like then love now,NOTISSUE
2218,definit recommend product,NOTISSUE
2219,hope be,NOTISSUE
2220,extrem impress panda internet secur 2007,NOTISSUE
2221,3 user licens,NOTISSUE
2222,not bad,NOTISSUE
2223,custom servic respons,NOTISSUE
2224,forum websit extrem help,NOTISSUE
2225,custom servic free,NOTISSUE
2226,stand nice design term function look appeal,NOTISSUE
2227,problem assembl instruct pictur design faulti assembl,ISSUE
2228,chang height stand take peopl notmov fall hit knee,ISSUE
2229,unfortun bad design introduc multitud problem exist past product,ISSUE
2230,probabl ill,NOTISSUE
2231,difficult read print color light,ISSUE
2232,sure hope monei back,ISSUE
2233,notwork,ISSUE
2234,wai fix rotat set,ISSUE
2235,stuff expens,ISSUE
2236,read direct carefulli onc,NOTISSUE
2237,incred difficult peel back,ISSUE
2238,wast hour prep imag,ISSUE
2239,ruin tote bag notb replac,ISSUE
2240,issu lack pad undersid,ISSUE
2241,go attach piec neopren similar comfort lap,ISSUE
2242,x pad decent piec equip good job keep laptop get hot,NOTISSUE
2243,cross pen real favorit,ISSUE
2244,price pai pleasur smooth write,NOTISSUE
2245,find ink hand new refil,ISSUE
2246,problem write long pen warm,ISSUE
2247,write cross pen feel littl luxuri pen last year,NOTISSUE
2248,write perfect ink soft sapphir easi ey pen write like dream,NOTISSUE
2249,write recip refil look wonder,NOTISSUE
2250,pleas abl aquir easi oper lami relil devic,NOTISSUE
2251,love it,NOTISSUE
2252,pen work superbl me,NOTISSUE
2253,order pen gift recent bought like it,NOTISSUE
2254,great shredder zero issu month us,ISSUE
2255,zero issu,NOTISSUE
2256,expens and month daili us notsai help blood pressur,ISSUE
2257,record blood pressur morn time after get night sleep,NOTISSUE
2258,us exercis equip minut stretch exercis breakfast minut resper devis,NOTISSUE
2259,blood pressur notchang signific month continu blood pressur medicin,NOTISSUE
2260,medit thing bui tape class,NOTISSUE
2261,got pedomet found instruct notclear,ISSUE
2262,pedomet arriv held prison difficult to open plastic cell packag engin think took minut ruin fingernail open it took scissor it hard packag broke them,ISSUE
2263,repeatedli past month major problem,NOTISSUE
2264,troubl unit start,ISSUE
2265,replac batteri send unit solv problem,NOTISSUE
2266,problem far,NOTISSUE
2267,good need,NOTISSUE
2268,depui que j ai de probl me do surtout veil cet extenseur lombair fait de merveil pour mon do,ISSUE
2269,mild acn problem year round get worst time month that run try new product,ISSUE
2270,dai ago bought zeno go return it accept thought burn me,ISSUE
2271,so overal like product recommend it,NOTISSUE
2272,shaver week not problem it,NOTISSUE
2273,good deal monei,NOTISSUE
2274,recommend gift,NOTISSUE
2275,problem munchi night watch crave gone,ISSUE
2276,side flush thing result problem experienc,ISSUE
2277,easi us clean charg far,NOTISSUE
2278,got expect,NOTISSUE
2279,roll wheel function me notget wai,NOTISSUE
2280,function not poorli made,NOTISSUE
2281,problem scratcher littl sharp,ISSUE
2282,love item fail dai arriv nothad signific problem highli recommend anyon,NOTISSUE
2283,problem found notgrip thing monitor continu work,ISSUE
2284,accur far agre monitor check against,NOTISSUE
2285,problem,NOTISSUE
2286,littl tip end problem bleed gum,NOTISSUE
2287,take min togeth not problem,NOTISSUE
2288,overal excel product need year,NOTISSUE
2289,pleas product solid cut problem,NOTISSUE
2290,think defect factori,ISSUE
2291,cancel order,ISSUE
2292,order product amazon not reciev,ISSUE
2293,product taken care problem,NOTISSUE
2294,issu eat tend eat larg portion,ISSUE
2295,definit recommend product especi issu food like,NOTISSUE
2296,work advertis happi function,NOTISSUE
2297,problem tool press in wai pull brush head tool attach,ISSUE
2298,issu suppos quick chang tool remov brush head notfigur defect,ISSUE
2299,thank make life easier,NOTISSUE
2300,handl issu throw them,NOTISSUE
2301,man thing best,NOTISSUE
2302,leav skin veri clean soft,NOTISSUE
2303,make skin feel like normal healthi skin,NOTISSUE
2304,dryness warn issu me,NOTISSUE
2305,work outsid heat clean dusti dirti environ caus skin break out,ISSUE
2306,notic frame encircl head make head size issu,ISSUE
2307,knee problem sleep comfort issu him,ISSUE
2308,nice price tap issu,ISSUE
2309,scale look nice sleek glass design,NOTISSUE
2310,qualiti nice design england,NOTISSUE
2311,allerg big issu,ISSUE
2312,inaccur issu plagu cheap scale,ISSUE
2313,user error,ISSUE
2314,weigh littl dai issu it,ISSUE
2315,took littl time program figur displai work,ISSUE
2316,attach littl delic flimsi fit issu,ISSUE
2317,believ great assist weight loss program try stick,NOTISSUE
2318,biggest issu rememb pill time dai,ISSUE
2319,peopl small mouth potenti issu hydrabrush,ISSUE
2320,work fine me despit larg size,NOTISSUE
2321,peopl small hand potenti find hold bit cumbersom,ISSUE
2322,read brush not easi,ISSUE
2323,all product work me sensit skin,NOTISSUE
2324,like thank amazon rep promptli help solv password issu shop experi pleasant,NOTISSUE
2325,issu dirti insid,ISSUE
2326,love conveni toothpast it,NOTISSUE
2327,read review posit,NOTISSUE
2328,base neg review concern appear fountain nois make,ISSUE
2329,solid feel expect easi set up run quietli actual look nice,NOTISSUE
2330,review yet add on,ISSUE
2331,durabl hefti bag come love ador,NOTISSUE
2332,problem blood pressur all probabl awar issu not awai ignor,ISSUE
2333,recent high blood pressur read medic appoint gave bit scare,ISSUE
2334,arriv pleasantli surpris,NOTISSUE
2335,time care health,NOTISSUE
2336,serious consid bui inexpens easi us wrist monitor,NOTISSUE
2337,work wonderfulli,NOTISSUE
2338,notic frame encircl head make head size issu,ISSUE
2339,lens clear function,NOTISSUE
2340,need bit space accommod larger head snug,ISSUE
2341,plu side glass notfal bend forward,NOTISSUE
2342,great experi bui amazon,NOTISSUE
2343,howev time bad luck,ISSUE
2344,product arriv factori direct receipt,ISSUE
2345,not easili send back nothav receipt,ISSUE
2346,frustrat,ISSUE
2347,not issu product notdefect,ISSUE
2348,unfortun got hyperventil flaw leak tier,ISSUE
2349,produc great result past issu,NOTISSUE
2350,like new soft eleg appear feel hair healthier,ISSUE
2351,cheap bag frequent problem bag rip remov trash fear fall bag fill lot heavi item,ISSUE
2352,pack bag maxiumum capac problem,ISSUE
2353,complaint area bag suscept damag particularli tie top,ISSUE
2354,clear issu,NOTISSUE
2355,thing tri complet erad issu,NOTISSUE
2356,recycl trash us recycl stuff point,ISSUE
2357,iron not hot not danger burn hair,NOTISSUE
2358,like review have issu,ISSUE
2359,issu week us,NOTISSUE
2360,got bad on,ISSUE
2361,issu mine short go replac,ISSUE
2362,post review contact offer replac it,NOTISSUE
2363,dai poor custom servic wonder,ISSUE
2364,work great bigger expect,ISSUE
2365,zero issu clean up,NOTISSUE
2366,cautiou bui medic issu leg circul,ISSUE
2367,like have problem heel pretti elimin problem,NOTISSUE
2368,natur product excel,NOTISSUE
2369,take iron supplement set potenti health problem,ISSUE
2370,glad find healthi altern snack market,NOTISSUE
2371,success product tri,NOTISSUE
2372,recommend product peopl stai healthi bone,NOTISSUE
2373,mediocr miser hollow laughabl predict piec garbag,ISSUE
2374,forgett movi seen,ISSUE
2375,uninterest mess,ISSUE
2376,,NOTISSUE
2377,serv hot bread butter home potato chip bacon bit top veri origin good,NOTISSUE
2378,watch prepar delici food,NOTISSUE
2379,egg roll fantast,NOTISSUE
2380,order arriv gyro miss,ISSUE
2381,salad wing ic cream dessert left feel satisfi,NOTISSUE
2382,not sure joei vote best hot dog vallei reader phoenix magazin,ISSUE
2383,best place tasti bowl pho,NOTISSUE
2384,insult felt disrespect,ISSUE
2385,friendli staff,NOTISSUE
2386,worth drive,ISSUE
2387,heard good thing place exceed hope dream of,NOTISSUE
2388,food great serivc,NOTISSUE
2389,warm beer nothelp,ISSUE
2390,great brunch spot,NOTISSUE
2391,servic friendli invit,NOTISSUE
2392,good lunch spot,NOTISSUE
2393,live 1979 and last time step foot place,ISSUE
2394,worst experi ever,ISSUE
2395,night place,ISSUE
2396,side delish mix mushroom yukon gold pure white corn beateou,NOTISSUE
2397,bug show given sure wall bug climb kitchen,ISSUE
2398,minut wait salad realiz notcom time soon,ISSUE
2399,friend love salmon tartar,NOTISSUE
2400,notgo back,ISSUE
2401,extrem tasti,NOTISSUE
2402,waitress good though,NOTISSUE
2403,soggi not good,ISSUE
2404,jamaican mojito delici,NOTISSUE
2405,small not worth price,ISSUE
2406,food rich order accordingli,NOTISSUE
2407,servic bit lack,ISSUE
2408,lobster bisqu bussel sprout risotto filet need salt pepper and cours tabl,ISSUE
2409,hopefulli bode go busi cook come in,ISSUE
2410,cold not flavor bad,ISSUE
2411,love bacon wrap date,NOTISSUE
2412,unbeliev bargain,NOTISSUE
2413,folk otto feel welcom special,NOTISSUE
2414,main uninspir,ISSUE
2415,place pho amaz,NOTISSUE
2416,wonder experi place must stop town again,NOTISSUE
2417,food notbad you enjoi deal world worst annoi drunk peopl,ISSUE
2418,fun chef,NOTISSUE
2419,order doubl cheeseburg got singl patti fall apart pictur upload yeah suck,ISSUE
2420,great place coupl drink watch sport event wall cover is,NOTISSUE
2421,possibl zero star it,ISSUE
2422,descript said yum yum sauc said eel sauc said spici mayo well roll sauc them,ISSUE
2423,hardest decis honestli dish tast suppos tast amaz,NOTISSUE
2424,not roll ey stai not sure try again,ISSUE
2425,attent provid excel custom servic,NOTISSUE
2426,horribl notwast time monei,ISSUE
2427,dish flavour,NOTISSUE
2428,time restaur excus,ISSUE
2429,it notbusi either also build freez cold,ISSUE
2430,like review said you notpai eat place again,ISSUE
2431,drink took close minut come point,ISSUE
2432,serious flavor delight folk,NOTISSUE
2433,better ayc sushi place went vega,NOTISSUE
2434,light dark set mood,NOTISSUE
2435,base sub par servic receiv effort gratitud busi notb go back,ISSUE
2436,owner great peopl,NOTISSUE
2437,privileg work eat there,ISSUE
2438,greek dress creami flavor,NOTISSUE
2439,overal notthink parent place similar complaint silent felt too,ISSUE
2440,pizza good peanut sauc tasti,NOTISSUE
2441,tabl servic pretti fast,NOTISSUE
2442,fantast servic here,NOTISSUE
2443,given godfath zero star possibl,ISSUE
2444,know here,NOTISSUE
2445,tough short flavor,ISSUE
2446,hope place stick around,NOTISSUE
2447,bar vega not recal charg tap water,ISSUE
2448,restaur atmospher exquisit,NOTISSUE
2449,good servic clean inexpens boot,NOTISSUE
2450,good servic,NOTISSUE
2451,seafood fresh gener portion,NOTISSUE
2452,plu buck,NOTISSUE
2453,servic not par either,ISSUE
2454,far visit twice food absolut delici time,NOTISSUE
2455,good year ago,NOTISSUE
2456,self proclaim coffe cafe wildli disappoint,ISSUE
2457,veggitarian platter world,ISSUE
2458,cant wrong food here,NOTISSUE
2459,notbeat that,NOTISSUE
2460,stop place madison ironman friendli kind staff,NOTISSUE
2461,chef friendli good job,NOTISSUE
2462,better not dedic boba tea spot jenni pho,ISSUE
2463,like patio servic outstand,NOTISSUE
2464,goat taco notskimp meat wow flavor,NOTISSUE
2465,think not,ISSUE
2466,mac salad pretti bland not get again,ISSUE
2467,went bachi burger friend recommend not disappoint,NOTISSUE
2468,servic stink here,ISSUE
2469,wait wait,ISSUE
2470,place not qualiti sushi not qualiti restaur,ISSUE
2471,definit recommend wing pizza,NOTISSUE
2472,great pizza salad,NOTISSUE
2473,thing went wrong burn saganaki,ISSUE
2474,wait hour breakfast 100 time better home,ISSUE
2475,place amaz,NOTISSUE
2476,hate disagre fellow yelper husband disappoint place,ISSUE
2477,wait hour got pizza came later did,ISSUE
2478,notknow slow,ISSUE
2479,staff great food delish incred beer select,NOTISSUE
2480,live neighborhood disappoint notb here conveni locat,ISSUE
2481,notknow pull pork soooo delici,NOTISSUE
2482,incred fresh fish prepar care,NOTISSUE
2483,gave star rate know time eat bachi burger write review,ISSUE
2484,love fact menu worth it,NOTISSUE
2485,dine place,ISSUE
2486,food excel servic good,NOTISSUE
2487,good beer drink select good food select,NOTISSUE
2488,stai awai shrimp stir fri noodl,ISSUE
2489,potato chip order sad probabl count chip box probabl 12,ISSUE
2490,food bore,ISSUE
2491,good servic check,NOTISSUE
2492,greedi corpor dime me,ISSUE
2493,never back,ISSUE
2494,like back notget pass atroci servic return,ISSUE
2495,summer dine charm outdoor patio delight,NOTISSUE
2496,not expect good,NOTISSUE
2497,fantast food,NOTISSUE
2498,order toast english muffin came untoast,ISSUE
2499,food good,NOTISSUE
2500,go back,ISSUE
2501,great food price high qualiti hous made,NOTISSUE
2502,bu boi hand rude,ISSUE
2503,point friend basic figur place joke notmind make publicli loudli known,ISSUE
2504,good bbq lighter fare reason price tell public old wai,NOTISSUE
2505,consid left happi 20 notgo wrong,NOTISSUE
2506,bread in hous,NOTISSUE
2507,downsid servic,ISSUE
2508,also fri doubt worst fri had,ISSUE
2509,servic except food good review,NOTISSUE
2510,coupl month later return amaz meal,NOTISSUE
2511,favorit place town shawarrrrrrma,NOTISSUE
2512,black ei pea sweet potato unreal,NOTISSUE
2513,notb disappoint,NOTISSUE
2514,serv vinaigrett better overal dish good,NOTISSUE
2515,far place seen restaur serv egg breakfast especi 4 00,ISSUE
2516,mom got home immedi got sick bite salad,ISSUE
2517,server not pleasant deal notalwai honor pizza hut coupon,ISSUE
2518,truli unbeliev good glad went back,NOTISSUE
2519,fantast servic pleas atmospher,NOTISSUE
2520,gross,ISSUE
2521,love place,NOTISSUE
2522,great servic food,NOTISSUE
2523,bathroom locat dirti seat cover not replenish plain yucki,ISSUE
2524,burger got gold standard 17 burger kind disappoint,ISSUE
2525,omg food delicioso,NOTISSUE
2526,authent place,ISSUE
2527,spaghetti special whatsoev,ISSUE
2528,dish salmon best great,NOTISSUE
2529,veget fresh sauc feel like authent thai,NOTISSUE
2530,worth drive tucson,ISSUE
2531,select probabl worst seen vega there none,ISSUE
2532,pretti good beer select too,NOTISSUE
2533,place like chipotl better,NOTISSUE
2534,classi warm atmospher fun fresh appet succul steak basebal steak,NOTISSUE
2535,star brick oven bread app,NOTISSUE
2536,eaten multipl time time food delici,NOTISSUE
2537,sat minut final gave left,ISSUE
2538,terribl,ISSUE
2539,treat equal special,NOTISSUE
2540,nottak min pancak egg,ISSUE
2541,delici,NOTISSUE
2542,good side staff genuin pleasant enthusiast real treat,NOTISSUE
2543,sadli gordon ramsei steak place shall sharpli avoid trip vega,ISSUE
2544,even wonder food delici,NOTISSUE
2545,best fish life,NOTISSUE
2546,the bathroom door nice,NOTISSUE
2547,buffet small food offer bland,ISSUE
2548,outstand littl restaur best food tast,NOTISSUE
2549,pretti cool sai,NOTISSUE
2550,definit turn doubt bui,ISSUE
2551,server great job handl larg rowdi tabl,NOTISSUE
2552,find wast food despic notfood,ISSUE
2553,wife lobster bisqu soup lukewarm,ISSUE
2554,come sushi crave vega,NOTISSUE
2555,staff great ambianc great,NOTISSUE
2556,deserv star,NOTISSUE
2557,left stomach ach felt sick rest dai,ISSUE
2558,drop ball,ISSUE
2559,dine space tini elegantli decor comfort,NOTISSUE
2560,custom order wai like usual eggplant green bean stir fry love it,NOTISSUE
2561,bean rice mediocr best,ISSUE
2562,best taco town far,NOTISSUE
2563,took monei got outta there,ISSUE
2564,interest town place amaz,NOTISSUE
2565,rude inconsider manag,ISSUE
2566,staff not friendli wait time serv horribl sai minut,ISSUE
2567,notb back,ISSUE
2568,great dinner,NOTISSUE
2569,servic outshin definit recommend halibut,NOTISSUE
2570,food terribl,ISSUE
2571,told peopl happen,ISSUE
2572,notrecommend car break starv,ISSUE
2573,come time vega,NOTISSUE
2574,place deserv star 90 food,ISSUE
2575,disgrac,ISSUE
2576,def come bowl time,NOTISSUE
2577,want healthi authent ethic food try place,NOTISSUE
2578,continu come ladi night andddd date night highli recommend place area,NOTISSUE
2579,time past experi great,NOTISSUE
2580,walk awai stuf happi vega buffet experi,NOTISSUE
2581,servic excel price pretti reason consid vega locat insid crystal shop mall aria,NOTISSUE
2582,summar food incred nai transcend bring joi like memori pneumat condiment dispens,NOTISSUE
2583,probabl peopl ian not like it,ISSUE
2584,kid pizza hit lot great dish option kiddo,NOTISSUE
2585,servic perfect famili atmospher nice see,NOTISSUE
2586,cook perfect servic impecc,NOTISSUE
2587,simpli disappoint,ISSUE
2588,overal disappoint qualiti food bouchon,ISSUE
2589,nothav account know get scam,ISSUE
2590,great place eat remind littl mom pop shop san francisco bai area,NOTISSUE
2591,todai tast buldogi gourmet hot dog tell thought possibl,NOTISSUE
2592,left frustrat,ISSUE
2593,definit soon again,NOTISSUE
2594,food good got petti fast,NOTISSUE
2595,servic fantast,NOTISSUE
2596,total wast time,ISSUE
2597,notknow kind best ic tea,NOTISSUE
2598,come hungri leav happi stuf,NOTISSUE
2599,servic star,ISSUE
2600,assur notb disappoint,NOTISSUE
2601,littl bad servic food suck,ISSUE
2602,gave try eat crust teeth sore,ISSUE
2603,complet gross out,ISSUE
2604,enjoi eat here,NOTISSUE
2605,time go think quickli regular,NOTISSUE
2606,server nice look littl overwhelm need stai profession friendli end,NOTISSUE
2607,dinner companion told me everyth fresh nice textur tast,NOTISSUE
2608,ground right tabl larg smear been step in and track everywher pile green bird poop,ISSUE
2609,furthermor noteven find hour oper websit,ISSUE
2610,tri like place 10 time think them,ISSUE
2611,mistak wa,ISSUE
2612,complaint,NOTISSUE
2613,serious good pizza expert connisseur topic,NOTISSUE
2614,waiter jerk,ISSUE
2615,strike want rush,ISSUE
2616,nicest restaur owner come across,NOTISSUE
2617,come again,ISSUE
2618,love biscuit,NOTISSUE
2619,servic quick friendli,NOTISSUE
2620,order appet took minut pizza minut,ISSUE
2621,absolutlei fantast,NOTISSUE
2622,huge awkward 1 5lb piec cow 3 4th gristl fat,ISSUE
2623,definit come again,NOTISSUE
2624,like steiner dark feel like bar,NOTISSUE
2625,wow spici delici,NOTISSUE
2626,not familiar check out,ISSUE
2627,busi dinner dollar elsewher,NOTISSUE
2628,love back,NOTISSUE
2629,anywai restaur wonder breakfast lunch,NOTISSUE
2630,special,ISSUE
2631,dai week differ deal delici,NOTISSUE
2632,not mention combin pear almond bacon big winner,NOTISSUE
2633,not back,ISSUE
2634,sauc tasteless,ISSUE
2635,food delici spici enough sure ask spicier prefer wai,NOTISSUE
2636,ribey steak cook perfectli great mesquit flavor,NOTISSUE
2637,notthink go anytim soon,ISSUE
2638,food gooodd,NOTISSUE
2639,far sushi connoisseur definit tell differ good food bad food certainli bad food,ISSUE
2640,insult,ISSUE
2641,time lunch bad,ISSUE
2642,chicken wing contain driest chicken meat eaten,ISSUE
2643,food good enjoi mouth enjoy relax venu coupl small famili group etc,NOTISSUE
2644,nargil think great,NOTISSUE
2645,best tater tot southwest,NOTISSUE
2646,love place,NOTISSUE
2647,definit not worth paid,ISSUE
2648,vanilla ic cream creami smooth profiterol choux pastri fresh enough,NOTISSUE
2649,time new spot,NOTISSUE
2650,manag worst,ISSUE
2651,insid nice clean,NOTISSUE
2652,food outstand price reason,NOTISSUE
2653,notthink run carli anytim soon food,ISSUE
2654,fact took minut acknowledg minut food and kept forget thing,ISSUE
2655,love margarita too,NOTISSUE
2656,vega buffet not disappoint,NOTISSUE
2657,good though,NOTISSUE
2658,note ventil us upgrad,ISSUE
2659,great pork sandwich,NOTISSUE
2660,notwast time here,ISSUE
2661,total letdown camelback flower shop cartel coffe,ISSUE
2662,third chees friend burger cold,ISSUE
2663,enjoi pizza brunch,NOTISSUE
2664,steak trim perfectli cook,NOTISSUE
2665,group 70 claim handl beautifulli,NOTISSUE
2666,love it,NOTISSUE
2667,ask bill leav eat notbr either,ISSUE
2668,place jewel la vega exactli hope find nearli year live here,NOTISSUE
2669,seafood limit boil shrimp crab leg crab leg definit not tast fresh,ISSUE
2670,select food not best,ISSUE
2671,delici absolut back,NOTISSUE
2672,nota small famili restaur fine dine establish,NOTISSUE
2673,toro tartar cavier extraordinari like thinli slice wagyu white truffl,NOTISSUE
2674,dont think long time,ISSUE
2675,attach ga station rare good sign,ISSUE
2676,awesom that,NOTISSUE
2677,time soon,NOTISSUE
2678,menu good stuff not decid,NOTISSUE
2679,wors all humili worker right me bunch horribl call,ISSUE
2680,conclus fill meal,NOTISSUE
2681,daili special hit group,NOTISSUE
2682,tragedi struck,ISSUE
2683,pancak good pretti larg that,NOTISSUE
2684,crawfish experi delici,NOTISSUE
2685,monster chicken fri steak egg time favorit,NOTISSUE
2686,waitress sweet funni,NOTISSUE
2687,tast mom multi grain pumpkin pancak pecan butter amaz fluffi delici,NOTISSUE
2688,eat airlin food serious,ISSUE
2689,cant good thing place,NOTISSUE
2690,ambianc incred,NOTISSUE
2691,waitress manag friendli,NOTISSUE
2692,not recommend place,ISSUE
2693,overal notveri impress noca,ISSUE
2694,gyro basic lettuc onli,ISSUE
2695,terribl servic,ISSUE
2696,thoroughli disappoint,ISSUE
2697,noteach pasta love homemad hand pasta thin pizza here,NOTISSUE
2698,try happi did,NOTISSUE
2699,far best cheesecurd had,NOTISSUE
2700,reason price also,NOTISSUE
2701,food good typic bar food,NOTISSUE
2702,drive there,ISSUE
2703,glanc love bakeri cafe nice ambianc clean friendli staff,NOTISSUE
2704,anywai not think there,ISSUE
2705,point finger item menu order notb disappoint,NOTISSUE
2706,thing beauti restaur,NOTISSUE
