id,text,label
2590,great place eat remind little mom pop shop san francisco bay area,1
2591,today taste bulldog gourmet hot dog have tell think possible,1
2592,leave frustrate,0
2593,definitely be soon again,1
2594,food good get petty fast,1
2595,service fantastic,1
2596,total waste time,0
2597,do not know kind have best ice tea,1
2598,come hungry leave happy stuff,1
2599,service give no star,0
2600,assure wo note disappoint,1
2601,take little bad service food suck,0
2602,give try eat crust teeth sore,0
2603,completely gross out,0
2604,enjoy eat here,1
2605,time go think quickly become regular,1
2606,server nice look little overwhelm need stay professional friendly end,1
2607,dinner companion tell me everything fresh nice texture taste,1
2608,grind right table large smear be step in and track everywhere pile green bird poop,0
2609,furthermore not find hour operation webster,0
2610,have try like place 10 time think them,0
2611,mistake be,0
2612,no complaint,1
2613,seriously good pizza be expert connoisseur topic,1
2614,waiter jerk,0
2615,strike 2 want be rush,0
2616,nicest restaurant owner have come across,1
2617,never come again,0
2618,love biscuit,1
2619,service quick friendly,1
2620,order appetiser take forty minute pizza ten minute,0
2621,absolutely fantastic,1
2622,huge awkward 1 5 lb piece cow 3 4 the gristle fat,0
2623,definitely come back again,1
2624,like steiner dark feel like bar,1
2625,wow spicy delicious,1
2626,not familiar check out,0
2627,take business dinner dollar elsewhere,1
2628,have love go back,1
2629,anyway f restaurant have wonderful breakfast lunch,1
2630,nothing special,0
2631,day week have different deal delicious,1
2632,not mention combination pear almond bacon big winner,1
2633,not be back,0
2634,sauce tasteless,0
2635,food delicious spicy enough be sure ask spicier prefer way,1
2636,riley steak cook perfectly have great mosquito flavor,1
2637,do nothing be go back anytime soon,0
2638,food good,1
2639,be far sushi connoisseur definitely tell difference good food bad food certainly bad food,0
2640,insult,0
2641,time have lunch have be bad,0
2642,chicken wing contain driest chicken meat have eat,0
2643,food good enjoy mouthful enjoyable relax venue couple small family group etc,1
2644,fragile think great,1
2645,best later tot southwest,1
2646,love place,1
2647,definitely not worth 3 pay,0
2648,vanilla ice cream creamy smooth profiterole chou pastry fresh enough,1
2649,im a time have new spot,1
2650,manager worst,0
2651,inside nice clean,1
2652,food outstanding price reasonable,1
2653,do nothing be run back carly anytime soon food,0
2654,fact take twenty minute be acknowledge thirty five minute get food and keep forget thing,0
2655,love margarita too,1
2656,vega buffet not disappoint,1
2657,good though,1
2658,one note ventilation use upgrade,0
2659,great pork sandwich,1
2660,do not waste time here,0
2661,total letdown go comeback flower shop cartel coffee,0
2662,third cheese friend burger cold,0
2663,enjoy pizza brunch,1
2664,steak well trim perfectly cook,1
2665,have group 70 claim have forty handle beautifully,1
2666,love it,1
2667,ask bill leave eat nothing either,0
2668,place jewel la vega exactly have be hop find nearly ten year live here,1
2669,seafood limit boil shrimp crab leg crab leg definitely not taste fresh,0
2670,selection food not best,0
2671,delicious absolutely be back,1
2672,not small family restaurant fine din establishment,1
2673,have toro tartar javier extraordinary like thinly slice way white truffle,1
2674,dont think be back long time,0
2675,attach gas station rarely good sign,0
2676,awesome that,1
2677,be back time soon,1
2678,menu have good stuff not decide,1
2679,worse all humiliate worker right me bunch horrible call,0
2680,conclusion fill meal,1
2681,daily special hit group,1
2682,tragedy strike,0
2683,pancake good pretty large that,1
2684,crawfish experience delicious,1
2685,monster chicken fry steak egg time favorite,1
2686,waitress sweet funny,1
2687,have taste mom multi grain pumpkin pancake pecan butter amaze fluffy delicious,1
2688,have eat airline food seriously,0
2689,cant say good thing place,1
2690,ambiance incredible,1
2691,waitress manager friendly,1
2692,not recommend place,0
2693,overall pottery impress nora,0
2694,gyro basically lettuce only,0
2695,terrible service,0
2696,thoroughly disappoint,0
2697,do teach pasta love homemade hand make pasta thin pizza here,1
2698,give try be happy do,1
2699,far best cheesecurds have have,1
2700,reasonably price also,1
2701,food good typical bar food,1
2702,drive get there,0
2703,glance lovely bakery cafe nice ambiance clean friendly staff,1
2704,anyway do not think go back there,0
2705,point finger item menu order wo note disappoint,1
2706,oh thing beauty restaurant,1
2707,have no one go now,1
2708,greasy unhealthy meal,0
2709,time be last,0
2710,burger amaze,1
2711,similarly delivery man not say word apology food forty five minute late,0
2712,way expensive,0
2713,be sure order dessert need pack to go tiramisu cannon die for,1
2714,time not wait next,1
2715,bartender nice,1
2716,everything good tasty,1
2717,place two thumb up way up,1
2718,best place vega breakfast just check sit sun,1
2719,love authentic mexican food want bunch interest delicious meat choose from need try place,1
2720,terrible management,1
2721,excellent new restaurant experience frenchman,1
2722,zero star give zero star,0
2723,great steak great side great wine amaze dessert,1
2724,worst martini ever,1
2725,steak shrimp opinion best entry gc,1
2726,have opportunity today sample amaze pizza,1
2727,wait thirty minute be seat although eight vacant table folk wait,0
2728,yellowtail capriccio melt mouth fresh,1
2729,wo notary go back empty,0
2730,no be go eat potato find stranger hair it,0
2731,spicy enough perfect actually,1
2732,night second time din happy decide go back,1
2733,not hello be right you,0
2734,dessert bite strange,0
2735,boyfriend come time recent trip vega not have be please quality food service,1
2736,do recommend place go wrong dont place,1
2737,nice ambiance,1
2738,recommend save room this,1
2739,guess maybe go night disgraceful,0
2740,however recent experience particular location not good,0
2741,know not like restaurant all here,0
2742,avoid establishment,0
2743,think restaurant suffer not try hard enough,0
2744,tapa dish delicious,1
2745,heart place,1
2746,salad have bland vinaigrette baby green heart palm,0
2747,two felt disgust,0
2748,good time,1
2749,believe place great stop huge belly hanker sushi,1
2750,generous portion great taste,1
2751,never go back place never recommend place anyone,0
2752,server go back forth time not be be help,0
2753,food delicious,1
2754,hour seriously,0
2755,consider theft,0
2756,new location need complete overhaul,0
2757,recently witness poor quality management towards guest well,0
2758,wait wait wait,0
2759,come back check regularly excellent service,1
2760,server super nice check time,1
2761,pizza taste old super chewy not good way,1
2762,swing give try deeply disappoint,0
2763,service good company better,1
2764,staff friendly efficient,1
2765,service be fan quick be serve nice folk,1
2766,boy sucker dry,0
2767,rat,1
2768,look authentic thai food go where,0
2769,steak 100 recommend,1
2770,pull car wait fifteen minute be acknowledge,0
2771,great food great service clean friendly set,1
2772,all assure be back,1
2773,hate thing cheap quality black olive,0
2774,breakfast prepare great beautiful presentation giant slice toast lightly dust powder sugar,1
2775,kid play area nasty,0
2776,great place freak take eat in,1
2777,waitress friendly happy accomodate vegan reggie option,1
2778,oh god felt like have never eat thai food dish,1
2779,extremely crumb pretty tasteless,0
2780,pale color instead nice character have no flavor,0
2781,crouton taste homemade extra plus,1
2782,get home see driest damn wing ever,0
2783,be regular stop trip phoenix,1
2784,enjoy cream caf expand tell friend have best breakfast,1
2785,not good money,0
2786,miss wish have one philadelphia,1
2787,get sit fairly fast but end wait forty minute place order thirty minute food arrive,0
2788,have best cheese crisp town,1
2789,good value great food great service,1
2790,task satisfy meal,1
2791,food good,1
2792,awesome,1
2793,want leave,0
2794,make drive way north scottsdale not one bite disappoint,1
2795,not be eat again,0
2796,the owner need quit be soo cheap let wrap freak sandwich two paper not one,0
2797,check place couple year ago not impress,0
2798,chicken get definitely reheat ok wedge cold soggy,0
2799,sorry not be get food anytime soon,0
2800,absolute visit,1
2801,cow tongue cheek taco amaze,1
2802,friend not like bloody mary,0
2803,despite hard rate business actually rare give one star,0
2804,want make experience good one,1
2805,not return,0
2806,have chicken pho taste bland,0
2807,disappoint,0
2808,grill chicken tender yellow saffron season,1
2809,drive mean do not want wait half hour food end go make wait wait,0
2810,pretty awesome place,1
2811,ambience perfect,1
2812,best luck rude non customer service focus new management,0
2813,grandmother make roast chicken better one,0
2814,ask multiple time wine list time be ignore go host get one myself,0
2815,staff super friendly helpful especially cool bring two small boy baby,1
2816,four star food guy blue shirt great vibe let eat,1
2817,roast beef sandwich taste good,1
2818,even drastically sick,0
2819,high quality chicken chicken caesar salad,1
2820,order burger rare come do,0
2821,promptly greet seat,1
2822,try go lunch madhouse,0
2823,prove dead wrong sushi bar not quality great service fast food impeccable,1
2824,wait hour be seat not greatest mood,0
2825,good joint,1
2826,macaroni insanely good,1
2827,be not eat here,0
2828,waiter attentive friendly informative,1
2829,maybe notch have be somewhat edible,0
2830,place have lot promise fail deliver,0
2831,bad experience,0
2832,mistake,0
2833,food average best,1
2834,great food,1
2835,wo note go back anytime soon,0
2836,disappoint order 35 big bay later,0
2837,great place relax have awesome burger beer,1
2838,perfect sit down family meal get friend,1
2839,not flavor them poorly construct,0
2840,patio seat comfortable,1
2841,fry rice dry well,0
2842,hand favorite italian restaurant,1
2843,scream legit book somewhat pretty rare vega,1
2844,not fun experience,0
2845,atmosphere great lovely duo violinist play song request,1
2846,personally love hummus pity baklava falafel baba ganesh it amaze do eggplant,1
2847,convenient stay mgm,1
2848,owner super friendly staff courteous,1
2849,great,1
2850,eclectic selection,1
2851,sweet potato tot good onion ring perfection close have have,1
2852,staff attentive,1
2853,chef generous time even come twice take picture him,1
2854,owner use work nob place similar half price,1
2855,goole mediocre imagine smashburger pop up,0
2856,do not go here,0
2857,promise not disappoint,1
2858,sushi lover avoid place mean,0
2859,great double cheeseburger,1
2860,awesome service food,1
2861,fantastic neighborhood gem,1
2862,not wait go back,0
2863,plantain worst have taste,0
2864,great place highly recommend it,1
2865,service slow not attentive,0
2866,give five star then be give five star now,1
2867,staff spend time talk me,0
2868,dessert panna cotta amaze,1
2869,good food great atmosphere 1,1
2870,damn good steak,1
2871,total brunch fail,0
2872,price reasonable flavour spot on sauce home make law not drench mayo,1
2873,decor nice piano music soundtrack pleasant,1
2874,steak amaze age fillet ellen best seafood plate have have,1
2875,good food good service,1
2876,absolutely amaze,1
2877,probably wo note back be honest,0
2878,definitely be back,1
2879,sergeant pepper beef sandwich aunt sauce excellent sandwich well,1
2880,hawaiian breeze mango magic pineapple delight smoothie have try far good,1
2881,go lunch service slow,0
2882,have say place walk expect be amaze quickly disappoint,0
2883,mortify,0
2884,needle say never be back again,0
2885,anyways food definitely not fill all price pay expect more,0
2886,chip come drip grease not edible,0
2887,normally impress strip steak,0
2888,have be go two thousand seven meal have be awesome,1
2889,server nice attentive serve staff,1
2890,cashier friendly bring food me,1
2891,work hospitality industry paradise valley have refrain recommend ciob longer,1
2892,atmosphere fun,1
2893,not recommend others,0
2894,service quick to go order like like it,1
2895,mean really do get famous fish chip terrible,0
2896,say mouth belly please,1
2897,not thing,0
2898,two thumb up,1
2899,read please do no-go there,0
2900,love grill pizza remind legitimate italian pizza,1
2901,pro large seat area nice bar area great simple drink menu best brick oven pizza homemade dough,1
2902,have nice atmosphere,1
2903,tonight have elk file special and suck,0
2904,one bite hook,1
2905,order old classic new dish go time sorely disappoint everything,0
2906,cute quaint simple honest,1
2907,chicken deliciously season have perfect fry outside moist chicken inside,1
2908,food great always compliment chef,1
2909,special thank dylan t recommendation order yummy tummy,1
2910,awesome selection beer,1
2911,great food awesome service,1
2912,one nice thing add gratuity bill party larger six 8 not expect tip that,1
2913,fly apple juice fly,0
2914,now nan chicken tasty,1
2915,service think good,1
2916,food barely lukewarm have be sit wait server bring u,0
2917,ryan bar definitely one edinburgh establishment wo note revisit,0
2918,nicest chinese restaurant have be while,1
2919,overall like food service,1
2920,serve indian nan bread hummus spicy pine nut sauce world,1
2921,probably never come back not recommend it,0
2922,friend pasta bad barely touch it,0
2923,try airport experience tasty food speedy friendly service,1
2924,love decor chinese calligraphy wall paper,1
2925,never have complain here,1
2926,restaurant clean have family restaurant feel it,1
2927,way fry,0
2928,be not sure long stand long begin feel awkwardly place,0
2929,open sandwich impress not good way,0
2930,not be back,0
2931,warm feel service felt like guest special treat,1
2932,extensive menu provide lot option breakfast,1
2933,order vegetarian menu dinner have wide array option choose from,1
2934,have watch price inflate portion get smaller management attitude grow rapidly,0
2935,wonderful little tapa ambience make feel warm fuzzy inside,1
2936,get enjoy seafood salad fabulous vinaigrette,1
2937,wonton thin not thick chewy melt mouth,1
2938,level five spicy perfect spice hoover helm soup,1
2939,sit right time server get go fantastic,1
2940,main thing not enjoy crowd older crowd middle thirty s up,0
2941,be town definitely be spot hit again,1
2942,have wait thirty minute get drink longer get two area,0
2943,great place eat,1
2944,jalapeno bacon soo good,1
2945,service poor thats be nice,0
2946,food good service good price good,1
2947,place not clean food oh stale,0
2948,chicken dish ok beef like shoe leather,0
2949,service bad,0
2950,be happy be here,1
2951,taste like dirt,0
2952,one place phoenix definately go back again,1
2953,block amaze,1
2954,close house low key non fancy affordable price good food,1
2955,hot sour egg flower soup absolutely five star,1
2956,hashemi poor quality be soggy tasteless,0
2957,great time family dinner sunday night,1
2958,food not tasty all not say real traditional hunan style,0
2959,bother me slow service,0
2960,flair bartender absolutely amaze,1
2961,freeze margarita way sugary taste,0
2962,good order twice,1
2963,nutshell 1 restaurant smell like combination dirty fish market sewer,0
2964,girlfriend veal bad,0
2965,unfortunately not good,0
2966,have pretty satisfy experience,1
2967,join club get awesome offer email,1
2968,perfect me like beer ice cold case colder,1
2969,bland flavourless good way describe barely tepid meat,0
2970,chain be no fan of beat place easily,0
2971,nacho have,1
2972,not be come back,0
2973,do not have word say place do everything pretty well,1
2974,staff super nice quick crazy crowd downtown jury lawyer court staff,1
2975,great atmosphere friendly fast service,1
2976,receive pity huge have lot meat thumb there,1
2977,food arrive me,0
2978,pay 7 85 hot dog fry look like come kid meal wienerschnitzel not idea good meal,0
2979,classic maine lobster roll fantastic,1
2980,brother law work mall eat day guess sick night too,0
2981,good be go have review place twice whereas tribute place tribute event hold night,1
2982,chip salsa good salsa fresh,1
2983,place great,1
2984,mediocre food,0
2985,get inside be impress place,1
2986,be super piss,0
2987,service super friendly,1
2988,sad little vegetable overcook,0
2989,place nice surprise,1
2990,golden crispy delicious,1
2991,have high hop place burger cook charcoal grill unfortunately taste fell flat way flat,0
2992,eat bruschetta day devine,1
2993,not single employee come see ok need water refill finally serve food,0
2994,lastly mozzarella stick best thing order,1
2995,time come have amaze experience,1
2996,server negligent need make feel unwelcome not suggest place,0
2997,service terrible though,0
2998,place overprice not consistent bob overprice,0
2999,pack,0
3000,say dessert yummy,1
3001,spend money time place else,0
3002,food no-good,0
3003,tell people awesome duck be,1
3004,food average,0
3005,ambiance notch better,0
3006,overprice get,0
3007,vomit bathroom middle lunch,0
3008,keep look time have soon become thirty five minute no food,0
3009,do notice it,0
3010,appetite instantly go,0
3011,impressive place have not close down,1
3012,hell no go back,0
3013,server suck wait correction server heifer suck,0
3014,not hard make decent hamburger,0
3015,presentation food awful,0
3016,not tell disappoint be,0
3017,happen pretty off put,1
3018,del taco pretty nasty,0
3019,be avoid possible,0
3020,avoid place stay mirage,0
3021,rave review not wait eat,1
3022,disappointment,0
3023,disappoint blame need be place door,0
3024,con spotty service,0
3025,fry not hot burger,0
3026,want like place,0
3027,come back cold,0
3028,ambiance not feel like buffet set,0
3029,bad,0
3030,do not bother come here,0
3031,equally awful,0
3032,place lack style,0
3033,wo note go back,0
3034,way rat be say,0
3035,probably not hurry go back,0
3036,not apologize bad food anything,0
3037,husband say rude,0
3038,food come out disappointment ensue,0
3039,slow seat reservation,0
3040,real disappointment waiter,0
3041,disappoint,0
3042,time eat here see care teamwork professional degree,1
3043,very sad,0
3044,place disgust,0
3045,wo note return,0
3046,chip say amaze,1
3047,new favorite vega buffet spot,1
3048,overall great experience,1
3049,spend money elsewhere,0
3050,disappoint experience,0
3051,service extremely slow,0
3052,awful service,0
3053,wo however go again,0
3054,seasonal fruit fresh white peach puree,1
3055,keep get worse worse be officially do,0
3056,do not waste money here,0
3057,love food nice plastic container,1
3058,cram food little paper take-out box,0
3059,definitely not eat again,0
3060,cr pe delicate thin moist,1
3061,place honestly be blow up,0
3062,food quality have be horrible,0
3063,service fair best,1
3064,price think place have go,0
3065,place fairly clean,1
3066,food simply noteworthy it,0
3067,meat pretty dry,0
3068,want wait mediocre food downright terrible service place you,0
3069,think food have flavor texture lack,0
3070,all hello again long bay bite flop,0
3071,overall not impress not go back,0
3072,lady table find live green caterpillar salad,0
3073,experience underwhelming,0
3074,think go ninja sushi time,1
3075,love fry bean,1
3076,pleasure deal him,1
3077,have plethora salad sandwich everything have try get seal approval,1
3078,place awesome want light healthy summer,1
3079,sushi strip place go,1
3080,probably wo note come back here,0
3081,manager come help table,1
3082,service great,1
3083,everything deep fry oil,0
3084,watch staff prepare food bare hand no glove,0
3085,hot dish not hot cold dish close room temp,0
3086,worst food service have have while,0
3087,talk great customer service course be back,1
3088,place pretty good nice little vibe restaurant,1
3089,start review two star be edit give one,0
3090,worst sushi have eat cost be,0
3091,excellent restaurant highlight great service unique menu beautiful set,1
3092,go place gyro,1
3093,have have better bagel grocery store,0
3094,service terrible food mediocre,0
3095,definately enjoy ourselves,1
3096,highly unprofessional rude loyal patron,0
3097,have strawberry tea good,1
3098,seriously killer hot chai late,1
3099,want say server great have perfect service,1
3100,pizza selection good,1
3101,stay vega get breakfast once,1
3102,worst thai ever,0
3103,burger note good pizza use be amaze doughy flavourless,0
3104,regular toast bread equally satisfy occasional pat butter mm,1
3105,order not correct,0
3106,disappoint dinner go dessert,0
3107,also feel like chip buy not make house,0
3108,seriously believe owner have inexperienced employee run like chicken head cut off,0
3109,drink weak people,0
3110,ri style kalahari joke,0
3111,bad have lose heart finish it,0
3112,food par denny be say not good all,0
3113,sangria half glass wine 12 ridiculous,0
3114,needle say wo note go back anytime soon,0
3115,be not impress concept food,0
3116,then have not waste life there pour salt wind draw time take bring check,0
3117,refried bean come meal dry crusty food bland,0
3118,lack flavor seem undercooked dry,0
3119,shrimp literally ice cold,0
3120,problem have charge 11 99 sandwich no bigger subway sub which offer better vegetable,0
3121,expect little bite come restaurant,0
3122,start tuna hashemi brownish color obviously notfresh,0
3123,have be place eat no circumstance return to top list,0
3124,unfortunately set disappointment entry,0
3125,immediately say want talk manager,0
3126,do not know big deal place wo note back ya all,0
3127,have have get better service pizza place door service receive restaurant,0
3128,order two taco do not think be customer service ask combination ala cart,0
3129,insult profound douchebaggery have go outside smoke break serve solidify it,0
3130,reason eat be get carbs stomach,0
3131,worker not friendly helpful menu,0
3132,table outside dirty lot time,0
3133,norbury know why,0
3134,place horrible way overprice,0
3135,bite sweet not spicy enough lack flavor,0
3136,not good stretch imagination,0
3137,cashew cream sauce bland vegetable undercooked,0
3138,chipolte ranch dip cause tasteless seem thin water no heat,0
3139,note again,0
3140,build seem pretty neat bathroom pretty trippy,1
3141,buffet bellagio far anticipate,0
3142,felt insult disrespect talk judge human be like that,0
3143,call stenhouse not properly cook steak do not understand,0
3144,hope experience better,0
3145,nothing post,0
3146,barely edible,0
3147,get food poison buffet,0
3148,have be hilarious yummy christmas eve dinner remember biggest failure entire trip u,0
3149,bring fresh batch fry think yay warm no,0
3150,take forever bring check ask it,0
3151,no one make scene restaurant do note,0
3152,definitely lose love one,0
3153,price bite concern mellow mushroom,0
3154,rotate beer tap highlight place,1
3155,boyfriend try mediterranean chicken salad fell love,1
3156,no allergy warn menu waitress have absolutely no clue meal not contain peanut,0
3157,find six inch long piece wire salsa,0
3158,love owner chef one authentic japanese cool dude,1
3159,different occasion ask well medium well time get bloodiest piece meat plate,0
3160,hardly meat,0
3161,weird vibe owner,0
3162,order albondigas soup warm taste like tomato soup freeze meatball,0
3163,boyfriend sit bar have completely delightful experience,1
3164,feel din room college cook course high class din,0
3165,service slow,0
3166,go happy hour great list win,1
3167,poor service,0
3168,do love sushi find kabul be over price,0
3169,do favor stay away dish,0
3170,under service,0
3171,say buffet pricey,0
3172,food come good pace,1
3173,forty buck head expect better food,0
3174,food way overprice portion bad small,0
3175,recently try caballero have be back week since,1
3176,wife hat meal coconut shrimp friend not enjoy meal either,0
3177,price reasonable service great,1
3178,flavourful have perfect heat,1
3179,place deserve no star,0
3180,not believe dirty oyster be,0
3181,probably not go again,0
3182,potato great biscuit,1
3183,eat twice visit especially enjoy salmon salad,1
3184,fact be go round four star awesome,1
3185,excellent,1
3186,have lunch have great experience,1
3187,job be nice polite wash dish otherwise,0
3188,bad day,0
3189,have low tolerance rude customer service people,0
3190,disbelief dish qualify worst version food have taste,0
3191,have never have bland food surprise consider article read focus spice flavor,0
3192,felt server terrible job,0
3193,best service food ever maria server good friendly make day,1
3194,no one table think food average worth wait have it,0
3195,no way plug go converter,1
3196,good case excellent value,1
3197,great jawbone,1
3198,tie charger conversation last forty five minute major problem,0
3199,mic great,1
3200,have giggle plug get line right get decent volume,0
3201,have dozen contact imagine fun send one one,0
3202,razor owner you have this,1
3203,needle say waste money,1
3204,waste money time,1
3205,sound quality great,1
3206,impress go original battery extend battery,1
3207,two separate mere 5 ft start notice excessive static garble sound headset,0
3208,good quality,1
3209,design odd ear clip not comfortable all,0
3210,highly recommend one have blue tooth phone,1
3211,advise do not be fool,1
3212,far good,1
3213,work great,1
3214,click place way make wonder long mechanism,0
3215,go motorola webster follow direction not get pair again,0
3216,buy use kindle fire absolutely love it,1
3217,commercial mislead,1
3218,have run new battery two bar day charge,1
3219,buy mother have problem battery,0
3220,great pocket personal computer phone combination,1
3221,have own phone seven month say best mobile phone have have,1
3222,nothing instruction provide helpful me,1
3223,people couldnt hear talk have pull earphone talk phone,0
3224,do foothold charge,0
3225,simple little phone use breakage unacceptable,0
3226,product ideal people like ear sensitive,1
3227,unusable move car freeway speed,1
3228,have two year leave contract hate phone,1
3229,car charger well air condition charger include make sure never run juice high recommend,1
3230,need minute get phone book time turn phone battery life short,0
3231,have keep well,1
3232,poor talk time performance,1
3233,case great work fine 680,1
3234,worthless product,0
3235,have great camera thats mp pic nice clear great picture quality,1
3236,not impress product,1
3237,nice headset price right,1
3238,hear garbage audio,0
3239,excellent bluetooth headset,1
3240,have feature want,1
3241,right mind go buy battery,1
3242,argue version drop call return phone two day,1
3243,case seem well make,1
3244,disappoint battery,0
3245,not loud do nocturne like should,0
3246,good protection do not make phone bulky,1
3247,usable keyboard actually turn public display affection real world useful machine instead neat gadget,1
3248,phone pretty sturdy have never have large problem it,1
3249,love thing,1
3250,everything fine reasonable price i e,1
3251,disappoint,0
3252,drop phone stream submerge fifteen second work great,1
3253,have be happy five ten have have no complaint one sound quality end,1
3254,button bad,0
3255,essentially forget microsoft tech support,1
3256,recommend faceplate look nice elegant cool,1
3257,headphone great find think best purchase have make year seriously,1
3258,buy different phone not this,1
3259,have hold phone particular angle party hear clearly,1
3260,one big drawback mp player button phone cover let pause skip song lock second,0
3261,week later activate it suddenly die,0
3262,feel comfortable headset wear glass get way sometimes,1
3263,great pod too,1
3264,device great situation 1,1
3265,mic do network,1
3266,bmw series fairly quiet have trouble hear person say,0
3267,great choice,1
3268,nice dock station home work,1
3269,beautiful phone,1
3270,love product,1
3271,do not buy 7807 wrongly advertise 7807,1
3272,great little item,1
3273,love phone,1
3274,love phone handy have lot feature,1
3275,purchase two day no longer work,0
3276,wear everyday hold well,1
3277,not good bargain,0
3278,well package arrive time work intend,1
3279,battery run quickly,0
3280,item work great break six month use,0
3281,headset easy use love them,1
3282,phone work great,1
3283,construction headset poor,0
3284,product excellent work better version one boy cheaper,1
3285,phone load super,1
3286,product cost one do expect work far better greater ease thing do,0
3287,make sturdy,1
3288,work great,1
3289,ear bud play music one ear,0
3290,dont waste money,1
3291,order again,1
3292,plan use car forget it,1
3293,find product be way big,0
3294,best have find far have try two bluetooth one have best quality for listener well ease use,1
3295,be disappoint decision,0
3296,integrate seamlessly motorola razor phone,1
3297,buyer beware flush money right toilet,0
3298,definitely bargain,1
3299,price good free ship good purchase,1
3300,receive supposedly new motorola seventy five apparently not match phone charger,0
3301,pro good camera nice picture have cool style like black white more,1
3302,huge design flaw unless be not correctly do nothing case,1
3303,love fifty headset cabra fifty bluetooth headset great reception good ear piece comfortable fit,1
3304,purchase car charger do not work,0
3305,sound quality end excellent use headset call wife ask wife use headset call 2,1
3306,phone slim light display beautiful,1
3307,camera rat impressive 1 3 megapixels render image fall well expectation relatively high resolution,1
3308,great product fast ship,1
3309,absolutely great,1
3310,keyboard nice compromise qwerty basic cell phone number keypad,1
3311,get phone end be completely unhappy it,0
3312,comfortable ear,1
3313,have be winner u,1
3314,setup not have be simpler,1
3315,have try different earpiece cell phone cabra one one have find fit ear comfortably,1
3316,not get strong signal,0
3317,minute please purchase,1
3318,bad quality,0
3319,get job do,1
3320,great audio,1
3321,basically service bad,0
3322,not work cell phone plug be set charger,0
3323,have have bluetooth week like it,1
3324,bt headset disappointment,0
3325,small do steven realize get use it,1
3326,accompany software brilliant,1
3327,headset work great package nicely avoid damage,1
3328,definitely recommend,1
3329,buyer be careful,1
3330,majority logitech earn headset fail,0
3331,good stuff price,1
3332,headset work peachy keen,1
3333,house get drop coverage upstairs no coverage basement,0
3334,voice recognition tremendous,1
3335,waste,0
3336,different two minute call experience five drop area have five bar,0
3337,not happy item,0
3338,phone take forever charge like two five hour literally,0
3339,get phone recommendation relative be glad do,1
3340,waste time,0
3341,reception poor,0
3342,item state include description not include,0
3343,month screen go black sudden,0
3344,hop more,0
3345,audio quality poor poor,0
3346,have absolutely no problem headset link eight thousand five thirty blackberry curve,1
3347,know sound funny seem like sketchy technology network well well one work great,1
3348,have buy 5 wire headphone sound better these,0
3349,phone fast send kind message web browse significantly faster previous phone have use,1
3350,nice quality build unlike cheap s there,1
3351,item fantastic work perfectly,1
3352,love color,1
3353,9810 superb,1
3354,do whine internet go the use thing like it,0
3355,great charger,1
3356,essentially communication tool do not communicate,0
3357,work like charm work one get phone,1
3358,maintain monkey normale headphone obviously do comshare dna copy design human,1
3359,great value,1
3360,do network all buy l7 see not work,1
3361,look sharp screen nice clear great graphic,1
3362,do noblest long,0
3363,one thing hate mode set button side,0
3364,excellent service,1
3365,thank waste money,0
3366,be the audio quality poor,1
3367,go charger tip great,1
3368,file browser offer option one need handsfree great,1
3369,superb phone great network,1
3370,connect wife bluetooth motorola s80 phone work like charm phone pocket case,1
3371,latest o v 1 15 g like slow crawl lock while,0
3372,recognize phone storage device,1
3373,have have bluetooth headset time not comfortable way fit ear,0
3374,bland not like place number reason do not want waste time bad review leave that,0
3375,phenomenal food service ambiance,1
3376,non-return,0
3377,definitely worth venture strip pork belly return time be vega,1
3378,place way overprice mediocre food,0
3379,penne vodka excellent,1
3380,have good selection food include massive meatloaf sandwich crispy chicken wrap relish tuna melt tasty burger,1
3381,management rude,0
3382,delicious nec bagel good selection cream cheese real lot caper even,1
3383,great subway fact good come subway not meet expectation,1
3384,have seriously solid breakfast here,1
3385,one best bar food vega,1
3386,extremely rude really restaurant love dine weekend vega,0
3387,drink never make great menu suggestion,1
3388,do not it,0
3389,waiter not helpful friendly rarely check u,0
3390,husband eat lunch disappoint food service,0
3391,red curry have bamboo shoot pottery tasty me,0
3392,nice blanket moz feel like cover sub-par food,1
3393,bathroom clean place well decorate,1
3394,menu change food quality go service extremely slow,0
3395,service little slow consider serve people server food come slow pace,0
3396,give two thumb,0
3397,watch waiter pay lot attention table ignore u,0
3398,franc come middle day greet seat right away,1
3399,great restaurant mandalay bay,1
3400,wait forty five minute vain,0
3401,cross come salad stale,0
3402,highlight great quality nigeria here,1
3403,staff friendly joint clean,1
3404,different cut piece day wonderful tender s well well flavour,1
3405,order voodoo pasta time have have excellent pasta go gluten free year ago,1
3406,place good,1
3407,unfortunately have hit bakery leftover day everything order stale,0
3408,come back today relocate not impress,0
3409,seat immediately,1
3410,menu diverse reasonably price,1
3411,avoid cost,0
3412,restaurant never wait,1
3413,delicious,1
3414,place hand down one best place eat phoenix metro area,1
3415,do no-go look good food,0
3416,have never be treat bad,0
3417,bacon hella salty,1
3418,order spinach avocado salad ingredient sad dress literally have zero taste,0
3419,vega fine din use be right menu hand lady have no price list,0
3420,waitress friendly,1
3421,lordy khan so dish not be miss curry lover,1
3422,everything menu terrific thrill make amaze accommodation vegetarian daughter,1
3423,catch night judge review be not inspire go back,0
3424,service leave lot be desire,0
3425,atmosphere modern hip maintain touch cosiness,1
3426,not weekly haunt definitely place come back while,1
3427,literally sit twenty minute no one ask take order,0
